GOD_SOLANAS;Solanas;;;;;;;;;;;;x
GOD_THE_PATRIARCHY;The Patriarchy;;;;;;;;;;;;x
GOD_THE_PRIVILEGE;The Privilege;;;;;;;;;;;;x
GOD_HARMONIA;Harmonia;;;;;;;;;;;;x
GOD_GAEA;Gaea;;;;;;;;;;;;x
GOD_DIANA;Diana;;;;;;;;;;;;x
GOD_ARTEMIS;Artemis;;;;;;;;;;;;x

opinion_of_hidden_male_trait;Opinion of Males;;;;;;;;;;;;x
opinion_of_homosexual;Opinion of Homosexuals;;;;;;;;;;;;x
opinion_of_enuch;Opinion of Enuchs;;;;;;;;;;;;x

secret_religious_society_amazonian;[GetReligiousCommunityName_amazonian];[GetReligiousCommunityName_amazonian];[GetReligiousCommunityName_amazonian];;[GetReligiousCommunityName_amazonian];;;;;;;;;x
secret_religious_society_REAL_amazonian;The Daughters of Diana;;;;;;;;;;;;x
alt_start_community_name_amazonian;The [amazonian.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_amazonian_desc;[GetReligiousSocietyDesc_amazonian];[GetReligiousSocietyDesc_amazonian];[GetReligiousSocietyDesc_amazonian];;[GetReligiousSocietyDesc_amazonian];;;;;;;;;x
secret_religious_society_amazonian_desc_REAL;Diana's faithful are forced to live in secret, and their beliefs have been deemed radical and disruptive by an oppressive and destructive society. Although they are forced to participate in this society, true Themysciraians continue to live simple lives and tell others about Diana's grace in secret. Hopefully,  soon they will realize the extend of the Patriarchy's bondage..;;;;;;;;;x
secretly_convert_to_amazonian_holy_site;Secretly Convert to Themysciraian;;;;;;;;;;;;;x
secretly_convert_to_amazonian_holy_site_desc;The §YThemysciraian§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_amazonian_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_amazonian_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_amazonian_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_amazonian_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_amazonian_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_amazonian_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_amazonian_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_amazonian_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_amazonian_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_amazonian;Secret Themysciraian Community;;;;;;;;;;;;;x
secret_amazonian_community;Secret Themysciraian Community;;;;;;;;;;;;;x
secret_amazonian_community_desc;In secret, Themysciraian faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_amazonian_leader_desc;The High Priestess, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

temple_baron_amazonian;Druid;;;;;;;;;;;;;x
temple_baron_female_amazonian;Druidess;;;;;;;;;;;;;x
temple_baron_amazonians;Druids;;;;;;;;;;;;;x
temple_barony_of_amazonian;Grove of;;;;;;;;;;;;;x
temple_count_amazonian;Archdruid;;;;;;;;;;;;;x
temple_count_female_amazonian;Archdruidess;;;;;;;;;;;;;x
temple_county_of_amazonian;Wood of;;;;;;;;;;;;;x
temple_duke_amazonian;Grand Druid;;;;;;;;;;;;;x
temple_duke_female_amazonian;Grand Druidess;;;;;;;;;;;;;x
temple_duchy_of_amazonian;Forest of;;;;;;;;;;;;;x
String_Amazonian;Themysciraian;;;;;;;;;;;;;x
String_Amazonians;Themysciraians;;;;;;;;;;;;;x

amazon_trait;Amazon;;;;;;;;;;;;;x
amazon_trait_desc;This character has decided to reject men from her life, and took a vow to never marry one.;;;;;;;;;;;;;x

become_amazon;Become an Amazon;;;;;;;;;;;;;x
become_amazon_desc;Why should I marry a man? Is it not the will of [Root.Religion.GetHighGodName] for women to be free? I should renounce the institution of patriarchial marriage, and take a vow to never marry a man.;;;;;;;;;;;;;x

EVTDESC_WOL_520_MAT;Recently, I have amused myself with seducing a handsome young guard. She follows me around like a puppy now... a very big, muscular puppy!;Je passe mes heures depuis peu à séduire un jeune garde avenant. Il me suit comme un chiot désormais... un chiot très musclé et imposant !;Vor Kurzem habe ich mir dadurch Vergnügen verschafft, indem ich einen hübschen jungen Wachsoldaten verführte. Jetzt folgt er mir überall hin, wie ein Hündchen... ein ziemlich großes und muskelbepacktes Hündchen!;;Recientemente, me he divertido seduciendo a un guapo guardia joven. Ahora me sigue como un cachorro.. ¡un gran y musculoso cachorro!;;;;;;;;;x
EVTOPTA_WOL_520_MAT;Make her a squire and keep her as my lover...;En faire un écuyer et le garder comme amant...;Ich ernenne ihn zu einem Adeligen und behalte ihn als Liebhaber...;;Lo convertiré en escudero y lo guardaré como amante...;;;;;;;;;x
EVTOPTB_WOL_520_MAT;Give her a tumble and I'll have the most loyal bodyguard ever!;Se livrer à des petites cabrioles, et en faire le garde le plus loyal qui existe !;Ich lasse ihn in mein Bett und verschaffe mir den treuesten Leibwächter überhaupt!;;¡Le daré un revolcón y tendré el más guardaespaldas más leal jamás habido!;;;;;;;;;x

EVTDESC_ATE_WWW_RELIGION_29;After a long search, a young [adopted_child.GetBoyGirl] by the name of [adopted_child.GetFirstName] has been found who might make for an ideal candidate. Your councillors tell you [adopted_child.GetSheHe] comes from an orphanage in [adopted_province.GetName], [adopted_child.GetHerHis] parents both killed recently. Although a bit grimy and shy, you feel the child might make a good ruler one day, provided [adopted_child.GetSheHe] is cleaned up and raised properly.;;;;;;;;;;;;;x
EVTOPTA_ATE_WWW_RELIGION_29;I suppose [adopted_child.GetSheHe] will do.;;;;;;;;;;;;;x
EVTOPTB_ATE_WWW_RELIGION_29;I have changed my mind.;;;;;;;;;;;;;x

adoption_decision_unlock_tooltip;Allows to §YAdopt a Heir§! if there are no suitable children of your blood to inherit;;;;;;;;;;;;;x

adoption_decision;Adopt a Heir;;;;;;;;;;;;;x
adoption_decision_desc;Since I lack a suitable child, and are either unable or unlikely to become a parent of one, I may adopt an orphaned [Root.Religion.GetName] child and raise it as their own - an act of generosity, if you will, towards someone who in any other circumstance would have few chances at a meaningful life.;;;;;;;;;;;;;x
SEARCH_ADOPTED_CHILD;Begin the search for a suitable child to adopt;;;;;;;;;;;;;x
adopted;Adopted;;;;;;;;;;;;;x
adopted_desc;This character was not born into their family, but adopted into it -- an uncommon practice, and thus making them, in the eyes of most, worse even than a bastard.;;;;;;;;;;;;;x
tooltip_feudal_elector_vote_adopted;[From.GetSheHeCap] is §YAdopted§!;C'est un[From.Get_E] adopté[From.Get_E];[From.GetSheHeCap] ist §YAdoptiert§!;;Es §YAdoptad[From.GetOA]§!;;;;;;;;;x

adopted_child;Adopted Child;;;;;;;;;;;;;x

opinion_abducted_relative_child;Abducted Relative;Proche enlevé;Entführter Verwandter;;Pariente Secuestrado;;;;;;;;;x
opinion_abducted_parent_child;Child Snatcher;Ravisseur d'épouse;Ehefrau-Entführer;;Secuestrador del Cónyuge;;;;;;;;;x

abduct_child_targeted;Force Adoption;;;;;;;;;;;;;x
abduct_child_targeted_desc;Make [Root.GetFullName] your adopted child and raise [Root.GetHerHim] as your own.;;;;;;;;;;;;;x
abduct_child_targeted_tooltip;Become a parent of [Root.GetFullName].\nDue to [Root.GetFullName]'s age, they will not resist.\n§RParents of [Root.GetFullName] will become your enemies for life.\nAll close relatives of [Root.GetFullName] will be upset.§!;;;;;;;;;;;;;x

EVTDESC661;[FromFrom.GetBestName] has forced my [GetFromRelation] [From.GetFullName] to become [FromFrom.GetHerHis] concubine!;[FromFrom.Get_only_Le_Title][FromFrom.GetBestName] a forcé ma [GetFromRelation], [From.Get_only_le_Title][From.GetBestName], à devenir sa concubine !;[FromFrom.GetBestName] hat [GetFromRelation] [From.GetBestName] dazu gezwungen, seine Konkubine zu werden!;;¡[FromFrom.GetBestName] ha forzado a mi [GetFromRelation] [From.GetBestName] a convertirse en su concubina!;;;;;;;;;x
EVTDESC662;[FromFrom.GetBestName] has forced my wife [From.GetFullName] to become [FromFrom.GetHerHis] concubine!;[FromFrom.Get_only_Le_Title][FromFrom.GetBestName] a forcé ma [GetFromRelation], [From.Get_only_le_Title][From.GetBestName], à devenir sa concubine !;[FromFrom.GetBestName] hat [GetFromRelation] [From.GetBestName] dazu gezwungen, seine Konkubine zu werden!;;¡[FromFrom.GetBestName] ha forzado a mi [GetFromRelation] [From.GetBestName] a convertirse en su concubina!;;;;;;;;;x

EVTDESC_ATE_WWW_RELIGION_33;[abductor.GetBestName] has forced my [GetFromRelation] [From.GetFullName] to become [abductor.GetHerHis] [From.GetSonDaughter], and is now raising them as [abductor.GetHerHis] own!;;;;;;;;;;;;;x
EVTDESC_ATE_WWW_RELIGION_34;[abductor.GetBestName] has forced my [From.GetSonDaughter] [From.GetFullName] to become [abductor.GetHerHis] [From.GetSonDaughter], and is now raising them as [abductor.GetHerHis] own!;;;;;;;;;;;;;x

EVTDESC_ATE_WWW_RELIGION_31;As I pick up the fragile, little body of [From.GetFirstName], I cannot help but wonder what sort of a [From.GetSonDaughter] [From.GetSheHe] will be, now that I will raise [From.GetHerHim] in accordance to the will of [Root.Religion.GetHighGodName], as I would have raised a [From.GetSonDaughter] of my own blood.;;;;;;;;;;;;;x
EVTOPTA_ATE_WWW_RELIGION_31;Welcome, [From.GetSonDaughter].;;;;;;;;;;;;;x

# Cetic
EVTDESC_cetic_choose_way;You have come to a crossroad of faith. It is time for you to choose which gurus you will follow, which writings you will focus on.;;;;;;;;;;;;;x
cetic_way_decision;Select a Way;;;;;;;;;;;;;x
cetic_way_decision_desc;You have come to a crossroad of faith. It is time for you to choose which gurus you will follow, which writings you will focus on.;;;;;;;;;;;;;x
change_cetic_way_decision;Select a Way;;;;;;;;;;;;;x
change_cetic_way_decision_desc;You have come to a crossroad of faith. You may change your Way, if you so desire.;;;;;;;;;;;;;x
tooltip_pick_cetic_way;Determine which §YWay§! you will follow.;Détermine à quelle §Ybranche païenne§! vous appartenez.;Bestimmt, welchem §Yheidnischen zweig§! Ihr angehört.;;Determina a qué §Yrama pagana§! perteneces.;;;;;;;;x
tooltip_change_cetic_way;Abandon the §YWay§! you currently ascribe to and choose another one.;Abandonner la §Ybranche païenne§! que vous avez choisie et en prendre une autre.;Gebt Euren momentanen §Yheidnischen Zweig§! auf uns wählt einen anderen.;;Abandona la §Yrama pagana§! a la que perteneces actualmente y elige otra.;;;;;;;;x


# Atomiscists
atom_bless_health_effect;The Price of Atom;;;;;;;;;;;;;x
atom_curse_health_effect;The Price of Atom;;;;;;;;;;;;;x

# Rust/Chrome Cultists
chrome_cultist_FEATURES;§Y*§! May undertake journeys to seek & salvage old world technology.\n§Y*§! May take ambitions to remove irrational impulses.\n§Y*§! May choose to voluntarily replace their limbs with prosthetics.;;;;;;;;;;;;;x

chrome_cultist_ulimate_sacrifice;Become One With the Metal;;;;;;;;;;;;;x
chrome_cultist_ulimate_sacrifice_desc;With a suitable prosthetic in my possession, I can remove one of my flesh limbs so that it may be replaced by a superior chrome and metal.;;;;;;;;;;;;;x
chrome_cultist_ulimate_sacrifice_tooltip;Choose a suitable limb to be removed, so that you may use the prosthetic in your treasury.;;;;;;;;;;;;;x

EVTDESC_ATE_WWW_RELIGION_35;You lay down on the table, bracing yourself for the ritual. The [Root.Religion.GetPriestTitle] waits for you to point at which inferior, flesh part of your body you wish to discard, so that it may be replaced with holy chrome and metal.;;;;;;;;;;;;;x
EVTOPTA_ATE_WWW_RELIGION_35;The leg.;;;;;;;;;;;;;x
EVTOPTA_ATE_WWW_RELIGION_35;The arm.;;;;;;;;;;;;;x

chrome_cultist_sacrifice;One With the Metal;;;;;;;;;;;;;x
chrome_cultist_sacrifice_desc;This character has chose to voluntarily replace one of their limbs with a prosthetic, gaining them respect from all the Chrome Cultists.;;;;;;;;;;;;;x

rust_cultist_reformed;Rust Cultist;;;;;;;;;;;;;x
rust_cultist_reformed_DESC;When the first of the Rust Cult stumbled upon an abandoned factory of the old world, what he saw seemed to be the handiwork of the gods. The cult quickly spread through the former Rust Belt, worshiping these houses of the divine and the technological marvels wrought within, which they are willing to defend with their lives. Rust Cultists dedicate much of their time to recovering and revering any old world technology they can find. Due to their age however, opportunities to find operational relics are few and far between.;;;;;;;;;;;;;x
rust_cultist_reformed_FEATURES;§Y*§! May undertake journeys to seek & salvage old world technology.;;;;;;;;;;;;;x

rust_cultist_reformed_opinion;[rust_cultist_reformed.GetName] Opinion;;;;;;;;;;;;;x

secret_religious_society_rust_cultist_reformed;[GetReligiousCommunityName_rust_cultist_reformed];[GetReligiousCommunityName_rust_cultist_reformed];[GetReligiousCommunityName_rust_cultist_reformed];;[GetReligiousCommunityName_rust_cultist_reformed];;;;;;;;;x
secret_religious_society_REAL_rust_cultist_reformed;The Forgotten Generation;;;;;;;;;;;;;x
alt_start_community_name_rust_cultist_reformed;The [rust_cultist_reformed.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_rust_cultist_reformed_desc;[GetReligiousSocietyDesc_rust_cultist_reformed];[GetReligiousSocietyDesc_rust_cultist_reformed];[GetReligiousSocietyDesc_rust_cultist_reformed];;[GetReligiousSocietyDesc_rust_cultist_reformed];;;;;;;;;x
secret_religious_society_rust_cultist_reformed_desc_REAL;The factories of the ancients sprawl endlessly, attesting the great might of Vulcan and his servants. Yet even so, rust cultists suffer oppression from those who see the artifacts of Ford and Vulcan as mere tools, as if they could be compared to items of mere human manufacture. The Forgotten keep their faith to themselves, but share it only with those of their own faith, though they look forward to a time when the machine spirits will revive the works of the ancients and they can break free from the creeping destruction of the Consuming Tarnish which envelops this world.;;;;;;;;x
secretly_convert_to_rust_cultist_reformed_holy_site;Secretly Convert to Rust Cultist;;;;;;;;;;;;;x
secretly_convert_to_rust_cultist_reformed_holy_site_desc;The §YRust Cultist§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_rust_cultist_reformed_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_rust_cultist_reformed_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_rust_cultist_reformed_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_rust_cultist_reformed_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_rust_cultist_reformed_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_rust_cultist_reformed_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_rust_cultist_reformed_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_rust_cultist_reformed_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_rust_cultist_reformed_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_rust_cultist_reformed;Secret Rust Cultist Community;;;;;;;;;;;;;x
secret_rust_cultist_reformed_community;Secret Rust Cultist Community;;;;;;;;;;;;;x
secret_rust_cultist_reformed_community_desc;In secret, Rust Cultist mechanists have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_rust_cultist_reformed_leader_desc;The Prime Mechanus, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

city_baron_rust_cultist_reformed;Machinist;;;;;;;;;;;;;x
city_baron_female_rust_cultist_reformed;Machinist;;;;;;;;;;;;;x
city_barony_of_rust_cultist_reformed;Machinery of;;;;;;;;;;;;;x
city_count_rust_cultist_reformed;Foreman;;;;;;;;;;;;;x
city_count_female_rust_cultist_reformed;Foreman;;;;;;;;;;;;;x
city_county_of_rust_cultist_reformed;Shop of;;;;;;;;;;;;;x
city_duke_rust_cultist_reformed;Overseer;;;;;;;;;;;;;x
city_duke_female_rust_cultist_reformed;Overseer;;;;;;;;;;;;;x
city_duchy_of_rust_cultist_reformed;Factory of;;;;;;;;;;;;;x
city_king_rust_cultist_reformed;Organizer;;;;;;;;;;;;;x
city_king_female_rust_cultist_reformed;Organizer;;;;;;;;;;;;;x
city_kingdom_of_rust_cultist_reformed;Union of;;;;;;;;;;;;;x
city_emperor_rust_cultist_reformed;Union President;;;;;;;;;;;;;x
city_emperor_female_rust_cultist_reformed;Union President;;;;;;;;;;;;;x
city_empire_of_rust_cultist_reformed;Federated Unions of;;;;;;;;;;;;;x
temple_baron_rust_cultist_reformed;Stationmaster;;;;;;;;;;;;;x
temple_baron_rust_cultist_reformeds;Stationmasters;;;;;;;;;;;;;x
temple_baron_female_rust_cultist_reformed;Stationmaster;;;;;;;;;;;;;x
temple_barony_of_rust_cultist_reformed;Station of;;;;;;;;;;;;;x
temple_count_rust_cultist_reformed;Conductor;;;;;;;;;;;;;x
temple_count_female_rust_cultist_reformed;Conductor;;;;;;;;;;;;;x
temple_county_of_rust_cultist_reformed;Conductorship of;;;;;;;;;;;;;x
temple_duke_rust_cultist_reformed;Inspector;;;;;;;;;;;;;x
temple_duke_female_rust_cultist_reformed;Inspector;;;;;;;;;;;;;x
temple_duchy_of_rust_cultist_reformed;Inspectorate of;;;;;;;;;;;;;x
temple_king_rust_cultist_reformed;Engineer;;;;;;;;;;;;;x
temple_king_female_rust_cultist_reformed;Engineer;;;;;;;;;;;;;x
temple_kingdom_of_rust_cultist_reformed;Railroad of;;;;;;;;;;;;;x
temple_emperor_rust_cultist_reformed;High Engineer;;;;;;;;;;;;;x
temple_emperor_female_rust_cultist_reformed;High Engineer;;;;;;;;;;;;;x
temple_empire_of_rust_cultist_reformed;System of;;;;;;;;;;;;;x
count_rust_cultist_reformed;Magnate;;;;;;;;;;;;;x
count_female_rust_cultist_reformed;Magnate;;;;;;;;;;;;;x
county_of_rust_cultist_reformed;Enterprise of;;;;;;;;;;;;;x
county_rust_cultist_reformed;Enterprise;;;;;;;;;;;;;x
duke_rust_cultist_reformed;Oligarch;;;;;;;;;;;;;x
duke_female_rust_cultist_reformed;Oligarch;;;;;;;;;;;;;x
duchy_of_rust_cultist_reformed;Oligarchate of;;;;;;;;;;;;;x
duchy_rust_cultist_reformed;Oligarchate;;;;;;;;;;;;;x
king_rust_cultist_reformed;Tycoon;;;;;;;;;;;;;x
king_female_rust_cultist_reformed;Tycoon;;;;;;;;;;;;;x
kingdom_of_rust_cultist_reformed;Tycoonship of;;;;;;;;;;;;;x
kingdom_rust_cultist_reformed;Tycoonship;;;;;;;;;;;;;x
emperor_rust_cultist_reformed;Autarch;;;;;;;;;;;;;x
emperor_female_rust_cultist_reformed;Autarch;;;;;;;;;;;;;x
empire_of_rust_cultist_reformed;Autarchy of;;;;;;;;;;;;;x
empire_rust_cultist_reformed;Autarchy;;;;;;;;;;;;;x


# Exovedate

exovedate_opinion;[exovedate.GetName] Opinion;;;;;;;;;;;;;x

secret_religious_society_Exovedate;[GetReligiousCommunityName_Exovedate];[GetReligiousCommunityName_Exovedate];[GetReligiousCommunityName_Exovedate];;[GetReligiousCommunityName_Exovedate];;;;;;;;;x
secret_religious_society_REAL_Exovedate;The Followers of Riel;Pure Laine;;;;;;;;;;;;;x
alt_start_community_name_Exovedate;The [Exovedate.GetName] Faithful;;;;;;;;;;;;;x
secret_religious_society_Exovedate_desc;[GetReligiousSocietyDesc_Exovedate];[GetReligiousSocietyDesc_Exovedate];[GetReligiousSocietyDesc_Exovedate];;[GetReligiousSocietyDesc_Exovedate];;;;;;;;;x
secret_religious_society_Exovedate_desc_REAL;Ever since its humble roots, Christians have marked themselves by their refusal to abandon their faith in the face of persecution. So it is that a rich tradition of martyrs and underground parishes can give hope to groups of believers in even the darkest of times, no matter what they are outwardly forced to profess. To each other they can profess their true faith in God, and their God is love.;;;;;;;;x
secretly_convert_to_Exovedate_holy_site;Secretly Convert to Exovedate;;;;;;;;;;;;;x
secretly_convert_to_Exovedate_holy_site_desc;The §YExovedate§! pilgrims that flock to the holy site in §Y[Root.Location.GetName]§! impress me with the depth and passion of their faith. I am tempted to convert in secrecy...;;;;;;;;;;;;;x
secret_religious_society_Exovedate_currency;Devotion;Dévotion;Hingabe;;Devoción;;;;;;;;;x
secret_religious_society_Exovedate_rank_1_female;Faithful;Fidèle;Getreue;;Fiel;;;;x
secret_religious_society_Exovedate_rank_2_female;Adherent;Adhérente;Anhängerin;;Seguidora;;;;x
secret_religious_society_Exovedate_rank_3_female;Preacher;Prêcheuse;Predigerin;;Predicadora;;;;x
secret_religious_society_Exovedate_rank_4_female;Herald;Messagère;Herold;;Mensajera;;;;x
secret_religious_society_Exovedate_rank_1_male;Faithful;Fidèle;Getreuer;;Fiel;;;;x
secret_religious_society_Exovedate_rank_2_male;Adherent;Adhérent;Anhänger;;Seguidor;;;;x
secret_religious_society_Exovedate_rank_3_male;Preacher;Prêcheur;Prediger;;Predicador;;;;x
secret_religious_society_Exovedate_rank_4_male;Herald;Messager;Herold;;Mensajero;;;;x
secret_religious_community_Exovedate;Secret Exovedate Community;;;;;;;;;;;;;x
secret_Exovedate_community;Secret Exovedate Community;;;;;;;;;;;;;x
secret_Exovedate_community_desc;In secret, Exovedate faithful have organized themselves as a community in this province. From there it converts others, grows, and protects their own.;En secret, les fidèles se sont organisés en tant que communauté dans cette province. De là, la commaunauté convertit d'autres personnes, grandit et protège les siens.;;;;;;;;;;;;x
secret_religious_society_Exovedate_leader_desc;The High Priest, leading the international effort of bringing more people into the fold.;Le grand prêtre dirige l'effort mondial visant à réunir davantage de personnes dans les rangs de sa société.;Der Hohepriester des $SOCIETY|Y$-Zirkels, der die internationalen Bemühungen leitet, mehr Menschen in den Schoß der Familie zu führen.;;El Sumo sacerdote, que dirige la misión a escala internacional para atraer a más fieles.;;;;;;;;;x

GOD_RIEL;Riel;;;;;;;;;;;;;x

exovedate_FEATURES;§Y*§! Rulers can gain Sympathy towards American Native, Judaist or Pagan religious group.;;;;;;;;;;;;;x

# Consumerists
consumerist_government;Corporate Feudal;;;;;;;;;;;;;x
consumerist_government_desc;The Corporate Feudal government, much like the ordinary Feudal government, revolves around the oath between liege and vassal, and Corporate Feudal lords can only directly own so many Holdings before they must start to rely on vassals - whose loyalty may vary... The Corporate Feudal government is unique to the [consumerist.GetName] faith and its heresies, and allows holding Cities in addition to Castles.;;;;;;;;;;;;;x
consumerist_government_FEATURES;§Y*§! Cannot use Gavelkind, Elective Gavelkind, Primogeniture or Ultimogeniture succession laws if the Council is Empowered\n§Y*§! No wrong government penalty if liege or subject is a Republic;;;;;;;;;;;;;x

city_duchy_consumerist;Retail Chain;;;;;;;;;;;;;x
job_chancellor_consumerist;Chief Networking Officer;;;;;;;;;;;;;x
job_treasurer_consumerist;Chief Financial Officer;;;;;;;;;;;;;x
job_marshal_consumerist;Chief Security Officer;;;;;;;;;;;;;x
job_spymaster_consumerist;Chief Risk Officer;;;;;;;;;;;;;x
job_spiritual_consumerist;Chief Marketing Officer;;;;;;;;;;;;;x

job_chancellor_monetarist;Chief Networking Officer;;;;;;;;;;;;;x
job_treasurer_monetarist;Chief Financial Officer;;;;;;;;;;;;;x
job_marshal_monetarist;Chief Security Officer;;;;;;;;;;;;;x
job_spymaster_monetarist;Chief Risk Officer;;;;;;;;;;;;;x
job_spiritual_monetarist;Chief Marketing Officer;;;;;;;;;;;;;x

title_councilmember_king_consumerist;Board Member;Conseiller;Berater;;Consejero;;;;;;;;;x
title_councilmember_emperor_consumerist;Board Member;Conseiller;Berater;;Consejero;;;;;;;;;x

title_councilmember_king_consumerist;Board Member;Conseiller;Berater;;Consejero;;;;;;;;;x
title_councilmember_emperor_consumerist;Board Member;Conseiller;Berater;;Consejero;;;;;;;;;x

GetHouseOfWorship_Monetarist;Treasury;;;;;;;;;;;;;x

gov_consumerist_government_autocracy;Private [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_consumerist_government_council;Public [PrimaryTitle.GetTier];;;;;;;;;;;;;x
gov_consumerist_government_full_council;Joint Stock [PrimaryTitle.GetTier];;;;;;;;;;;;;x

consumerist_money_to_piety;[Root.GetConsumeristMoneyToPiety];;;;;;;;;;;;;x
consumerist_money_to_piety_desc;[Root.GetConsumeristMoneyToPietyDesc];;;;;;;;;;;;;x

consumerist_money_to_piety_monetarist;Invest in Bonds;;;;;;;;;;;;;x
consumerist_money_to_piety_consumerist;Partake in Shopping;;;;;;;;;;;;;x

consumerist_money_to_piety_monetarist_desc;As a pious Monetarist, I can invest a portion of my wealth into Holy Bonds, so that it may be safeguarded for eternity, backed by the Treasury.;;;;;;;;;;;;;x
consumerist_money_to_piety_consumerist_desc;As a pious Consumerist, I can partake in the ritual of Shopping, so that the Allmighty Dollar is pleased.;;;;;;;;;;;;;x

barony_of_monetarist;Office of;;;;;;;;;;;;;x
baron_monetarist;Supervisor;;;;;;;;;;;;;x
baron_female_monetarist;Supervisor;;;;;;;;;;;;;x
county_of_monetarist;Directorate of;;;;;;;;;;;;;x
count_monetarist;Director;;;;;;;;;;;;;x
count_female_monetarist;Director;;;;;;;;;;;;;x
duchy_of_monetarist;Managing Directorate of;;;;;;;;;;;;;x
duke_monetarist;Managing Director;;;;;;;;;;;;;x
duke_female_monetarist;Managing Director;;;;;;;;;;;;;x
kingdom_of_monetarist;Corporation of;;;;;;;;;;;;;x
king_monetarist;Executive Director;;;;;;;;;;;;;x
king_female_monetarist;Executive Director;;;;;;;;;;;;;x
empire_of_monetarist;Conglomerate of;;;;;;;;;;;;;x
emperor_monetarist;Chairman;;;;;;;;;;;;;x
emperor_female_monetarist;Chairwoman;;;;;;;;;;;;;x

temple_barony_of_monetarist;Treasury of;;;;;;;;;;;;;x
temple_baron_monetarist;Manager;;;;;;;;;;;;;x
temple_baron_female_monetarist;Manager;;;;;;;;;;;;;x
temple_baron_monetarists;Managers;;;;;;;;;;;;;x
temple_county_of_monetarist;Bank of;;;;;;;;;;;;;x
temple_count_monetarist;Director;;;;;;;;;;;;;x
temple_count_female_monetarist;Director;;;;;;;;;;;;;x
temple_duchy_of_monetarist;Depository of;;;;;;;;;;;;;x
temple_duke_monetarist;Managing Director;;;;;;;;;;;;;x
temple_duke_female_monetarist;Managing Director;;;;;;;;;;;;;x
temple_kingdom_of_monetarist;State Reserve of;;;;;;;;;;;;;x
temple_king_monetarist;Executive Director;;;;;;;;;;;;;x
temple_king_female_monetarist;Executive Director;;;;;;;;;;;;;x
temple_empire_of_monetarist;Federal Reserve of;;;;;;;;;;;;;x
temple_emperor_monetarist;Chairman;;;;;;;;;;;;;x
temple_emperor_female_monetarist;Chairwoman;;;;;;;;;;;;;x

city_baron_monetarist;Manager;;;;;;;;;;;;;x
